id,class
50597,1
50598,1
50599,1
50600,1
50601,2
50602,2
50603,1
50604,0
50605,1
50606,1
50607,1
50608,2
50609,2
50610,2
50611,2
50612,2
50613,0
50614,1
50615,2
50616,2
50617,2
50618,2
50619,2
50620,1
50621,2
50622,0
50623,2
50624,1
50625,1
50626,1
50627,2
50628,0
50629,1
50630,1
50631,0
50632,2
50633,1
50634,0
50635,2
50636,1
50637,2
50638,1
50639,1
50640,2
50641,2
50642,2
50643,2
50644,1
50645,1
50646,0
50647,0
50648,1
50649,1
50650,2
50651,2
50652,1
50653,2
50654,0
50655,0
50656,1
50657,2
50658,1
50659,1
50660,0
50661,1
50662,2
50663,0
50664,1
50665,1
50666,2
50667,1
50668,1
50669,1
50670,0
50671,0
50672,1
50673,0
50674,2
50675,2
50676,1
50677,0
50678,1
50679,0
50680,1
50681,0
50682,0
50683,1
50684,0
50685,2
50686,1
50687,1
50688,1
50689,1
50690,1
50691,0
50692,0
50693,1
50694,1
50695,2
50696,1
50697,1
50698,0
50699,1
50700,1
50701,1
50702,0
50703,1
50704,0
50705,1
50706,1
50707,1
50708,1
50709,1
50710,0
50711,1
50712,0
50713,0
50714,0
50715,0
50716,1
50717,1
50718,0
50719,0
50720,0
50721,0
50722,0
50723,1
50724,2
50725,1
50726,0
50727,1
50728,0
50729,0
50730,0
50731,0
50732,0
50733,1
50734,2
50735,2
50736,1
50737,1
50738,1
50739,1
50740,0
50741,1
50742,0
50743,1
50744,1
50745,1
50746,1
50747,1
50748,0
50749,1
50750,1
50751,0
50752,0
50753,1
50754,0
50755,1
50756,2
50757,0
50758,0
50759,0
50760,1
50761,1
50762,1
50763,1
50764,1
50765,1
50766,0
50767,1
50768,0
50769,1
50770,1
50771,0
50772,0
50773,0
50774,2
50775,0
50776,0
50777,0
50778,1
50779,0
50780,1
50781,1
50782,0
50783,0
50784,1
50785,0
50786,0
50787,0
50788,1
50789,0
50790,1
50791,0
50792,0
50793,0
50794,0
50795,1
50796,0
50797,0
50798,1
50799,0
50800,0
50801,1
50802,1
50803,1
50804,0
50805,0
50806,1
50807,1
50808,0
50809,1
50810,0
50811,1
50812,0
50813,0
50814,1
50815,0
50816,1
50817,1
50818,1
50819,1
50820,0
50821,1
50822,1
50823,1
50824,1
50825,0
50826,0
50827,1
50828,1
50829,1
50830,1
50831,0
50832,0
50833,0
50834,1
50835,1
50836,1
50837,0
50838,0
50839,0
50840,0
50841,2
50842,2
50843,0
50844,0
50845,0
50846,0
50847,0
50848,0
50849,0
50850,0
50851,2
50852,1
50853,0
50854,2
50855,2
50856,0
50857,2
50858,1
50859,0
50860,2
50861,0
50862,1
50863,1
50864,1
50865,1
50866,0
50867,1
50868,0
50869,0
50870,0
50871,0
50872,2
50873,2
50874,1
50875,0
50876,0
50877,0
50878,0
50879,0
50880,0
50881,0
50882,0
50883,2
50884,0
50885,0
50886,0
50887,2
50888,1
50889,1
50890,1
50891,1
50892,1
50893,2
50894,1
50895,0
50896,0
50897,0
50898,2
50899,0
50900,0
50901,0
50902,0
50903,0
50904,0
50905,0
50906,2
50907,2
50908,0
50909,0
50910,0
50911,0
50912,0
50913,0
50914,0
50915,2
50916,0
50917,0
50918,0
50919,1
50920,0
50921,2
50922,2
50923,0
50924,0
50925,0
50926,1
50927,0
50928,0
50929,0
50930,0
50931,0
50932,0
50933,1
50934,0
50935,0
50936,0
50937,0
50938,0
50939,1
50940,0
50941,0
50942,0
50943,2
50944,0
50945,2
50946,0
50947,0
50948,0
50949,0
50950,2
50951,0
50952,2
50953,0
50954,0
50955,0
50956,0
50957,0
50958,1
50959,0
50960,0
50961,0
50962,0
50963,0
50964,0
50965,0
50966,0
50967,0
50968,0
50969,0
50970,0
50971,0
50972,2
50973,0
50974,0
50975,2
50976,0
50977,2
50978,0
50979,2
50980,2
50981,1
50982,0
50983,2
50984,0
50985,0
50986,1
50987,0
50988,1
50989,0
50990,0
50991,0
50992,0
50993,2
50994,1
50995,0
50996,0
50997,0
50998,2
50999,0
51000,0
51001,2
51002,0
51003,0
51004,0
51005,0
51006,0
51007,2
51008,0
51009,0
51010,0
51011,0
51012,0
51013,2
51014,0
51015,2
51016,0
51017,2
51018,2
51019,0
51020,0
51021,0
51022,0
51023,1
51024,0
51025,1
51026,1
51027,1
51028,2
51029,0
51030,1
51031,1
51032,1
51033,1
51034,2
51035,2
51036,2
51037,0
51038,2
51039,1
51040,2
51041,0
51042,1
51043,2
51044,2
51045,1
51046,0
51047,2
51048,2
51049,1
51050,1
51051,2
51052,1
51053,2
51054,1
51055,0
51056,2
51057,0
51058,0
51059,2
51060,0
51061,2
51062,0
51063,2
51064,0
51065,2
51066,0
51067,1
51068,1
51069,1
51070,2
51071,1
51072,1
51073,1
51074,1
51075,2
51076,0
51077,2
51078,0
51079,2
51080,2
51081,2
51082,2
51083,0
51084,2
51085,0
51086,1
51087,0
51088,1
51089,2
51090,2
51091,2
51092,2
51093,1
51094,1
51095,2
51096,2
51097,2
51098,1
51099,0
51100,2
51101,1
51102,1
51103,1
51104,1
51105,2
51106,1
51107,2
51108,2
51109,1
51110,0
51111,2
51112,1
51113,1
51114,1
51115,2
51116,1
51117,1
51118,1
51119,2
51120,2
51121,2
51122,0
51123,0
51124,2
51125,1
51126,2
51127,0
51128,1
51129,0
51130,1
51131,1
51132,2
51133,2
51134,1
51135,0
51136,1
51137,2
51138,1
51139,2
51140,1
51141,0
51142,2
51143,2
51144,0
51145,2
51146,1
51147,0
51148,2
51149,1
51150,2
51151,1
51152,2
51153,1
51154,2
51155,2
51156,2
51157,1
51158,2
51159,1
51160,0
51161,1
51162,1
51163,1
51164,1
51165,1
51166,1
51167,1
51168,1
51169,1
51170,1
51171,1
51172,1
51173,1
51174,1
51175,1
51176,0
51177,1
51178,1
51179,2
51180,2
51181,0
51182,0
51183,0
51184,1
51185,0
51186,0
51187,1
51188,2
51189,1
51190,1
51191,0
51192,0
51193,0
51194,0
51195,2
51196,2
51197,2
51198,0
51199,1
51200,2
51201,2
51202,1
51203,0
51204,1
51205,1
51206,0
51207,1
51208,1
51209,0
51210,1
51211,1
51212,1
51213,1
51214,1
51215,1
51216,1
51217,2
51218,0
51219,1
51220,1
51221,2
51222,0
51223,1
51224,1
51225,2
51226,1
51227,0
51228,0
51229,1
51230,1
51231,1
51232,1
51233,1
51234,0
51235,2
51236,2
51237,0
51238,0
51239,0
51240,1
51241,0
51242,0
51243,2
51244,0
51245,0
51246,2
51247,0
51248,0
51249,0
51250,1
51251,0
51252,1
51253,1
51254,2
51255,0
51256,1
51257,0
51258,0
51259,1
51260,1
51261,1
51262,1
51263,0
51264,0
51265,2
51266,1
51267,1
51268,1
51269,1
51270,0
51271,1
51272,1
51273,1
51274,0
51275,0
51276,2
51277,0
51278,1
51279,2
51280,0
51281,1
51282,0
51283,1
51284,1
51285,0
51286,0
51287,1
51288,0
51289,1
51290,1
51291,0
51292,1
51293,1
51294,1
51295,2
51296,1
51297,1
51298,0
51299,1
51300,2
51301,1
51302,0
51303,0
51304,1
51305,0
51306,0
51307,1
51308,0
51309,1
51310,1
51311,0
51312,0
51313,1
51314,0
51315,1
51316,0
51317,0
51318,1
51319,0
51320,1
51321,1
51322,1
51323,0
51324,0
51325,1
51326,1
51327,1
51328,0
51329,1
51330,0
51331,0
51332,1
51333,1
51334,1
51335,0
51336,0
51337,1
51338,1
51339,1
51340,0
51341,0
51342,1
51343,1
51344,1
51345,1
51346,0
51347,1
51348,0
51349,1
51350,1
51351,0
51352,1
51353,1
51354,1
51355,1
51356,1
51357,0
51358,0
51359,0
51360,0
51361,1
51362,0
51363,0
51364,0
51365,0
51366,0
51367,2
51368,0
51369,2
51370,0
51371,0
51372,2
51373,0
51374,0
51375,1
51376,1
51377,1
51378,1
51379,0
51380,0
51381,0
51382,0
51383,0
51384,1
51385,1
51386,0
51387,2
51388,1
51389,2
51390,1
51391,1
51392,1
51393,0
51394,1
51395,0
51396,0
51397,1
51398,0
51399,0
51400,2
51401,0
51402,2
51403,0
51404,1
51405,2
51406,0
51407,0
51408,0
51409,2
51410,0
51411,0
51412,0
51413,0
51414,0
51415,1
51416,0
51417,0
51418,1
51419,2
51420,0
51421,0
51422,0
51423,1
51424,2
51425,0
51426,0
51427,2
51428,0
51429,0
51430,0
51431,2
51432,0
51433,2
51434,0
51435,0
51436,0
51437,0
51438,0
51439,0
51440,0
51441,2
51442,2
51443,0
51444,0
51445,2
51446,2
51447,0
51448,0
51449,0
51450,0
51451,0
51452,2
51453,0
51454,0
51455,1
51456,1
51457,1
51458,0
51459,0
51460,0
51461,0
51462,1
51463,0
51464,0
51465,2
51466,0
51467,2
51468,1
51469,0
51470,0
51471,0
51472,1
51473,0
51474,1
51475,1
51476,1
51477,0
51478,0
51479,0
51480,0
51481,0
51482,2
51483,2
51484,0
51485,1
51486,0
51487,2
51488,0
51489,0
51490,1
51491,2
51492,2
51493,0
51494,2
51495,0
51496,0
51497,0
51498,2
51499,0
51500,0
51501,0
51502,0
51503,1
51504,1
51505,0
51506,2
51507,0
51508,0
51509,0
51510,2
51511,2
51512,0
51513,2
51514,2
51515,2
51516,2
51517,0
51518,2
51519,2
51520,0
51521,2
51522,2
51523,1
51524,0
51525,0
51526,2
51527,2
51528,0
51529,0
51530,0
51531,0
51532,1
51533,0
51534,0
51535,0
51536,2
51537,2
51538,2
51539,1
51540,0
51541,0
51542,1
51543,0
51544,1
51545,1
51546,0
51547,0
51548,0
51549,0
51550,0
51551,2
51552,1
51553,0
51554,0
51555,0
51556,0
51557,0
51558,0
51559,1
51560,1
51561,1
51562,1
51563,2
51564,2
51565,1
51566,1
51567,1
51568,1
51569,1
51570,1
51571,1
51572,1
51573,2
51574,1
51575,2
51576,1
51577,1
51578,2
51579,0
51580,1
51581,0
51582,2
51583,0
51584,1
51585,0
51586,2
51587,1
51588,2
51589,2
51590,2
51591,1
51592,0
51593,1
51594,0
51595,2
51596,0
51597,2
51598,2
51599,1
51600,1
51601,2
51602,1
51603,2
51604,1
51605,2
51606,1
51607,2
51608,1
51609,1
51610,1
51611,1
51612,2
51613,2
51614,1
51615,2
51616,2
51617,1
51618,2
51619,2
51620,2
51621,1
51622,2
51623,2
51624,0
51625,1
51626,1
51627,1
51628,1
51629,1
51630,1
51631,1
51632,1
51633,1
51634,2
51635,1
51636,2
51637,2
51638,1
51639,2
51640,2
51641,2
51642,2
51643,2
51644,1
51645,1
51646,0
51647,0
51648,0
51649,0
51650,1
51651,1
51652,2
51653,1
51654,2
51655,2
51656,0
51657,0
51658,2
51659,1
51660,1
51661,0
51662,1
51663,1
51664,1
51665,2
51666,1
51667,1
51668,0
51669,1
51670,2
51671,1
51672,2
51673,1
51674,2
51675,0
51676,2
51677,1
51678,1
51679,1
51680,2
51681,0
51682,0
51683,1
51684,2
51685,2
51686,2
51687,1
51688,2
51689,0
51690,2
51691,2
51692,2
51693,0
51694,0
51695,1
51696,2
51697,1
51698,2
51699,1
51700,0
51701,1
51702,0
51703,1
51704,0
51705,0
51706,2
51707,1
51708,1
51709,0
51710,1
51711,2
51712,0
51713,0
51714,1
51715,0
51716,0
51717,0
51718,0
51719,1
51720,0
51721,2
51722,1
51723,0
51724,2
51725,0
51726,1
51727,1
51728,2
51729,1
51730,1
51731,0
51732,1
51733,0
51734,1
51735,1
51736,0
51737,1
51738,0
51739,1
51740,0
51741,0
51742,1
51743,1
51744,0
51745,1
51746,0
51747,0
51748,0
51749,1
51750,1
51751,0
51752,1
51753,0
51754,2
51755,1
51756,1
51757,1
51758,2
51759,0
51760,0
51761,1
51762,0
51763,1
51764,0
51765,2
51766,1
51767,1
51768,1
51769,1
51770,0
51771,0
51772,0
51773,0
51774,1
51775,1
51776,1
51777,1
51778,1
51779,2
51780,1
51781,1
51782,0
51783,0
51784,1
51785,0
51786,1
51787,2
51788,1
51789,1
51790,2
51791,2
51792,1
51793,0
51794,2
51795,1
51796,2
51797,1
51798,1
51799,1
51800,1
51801,1
51802,0
51803,1
51804,1
51805,0
51806,1
51807,1
51808,1
51809,2
51810,1
51811,1
51812,1
51813,1
51814,1
51815,0
51816,0
51817,0
51818,2
51819,0
51820,1
51821,0
51822,1
51823,0
51824,1
51825,0
51826,1
51827,0
51828,0
51829,0
51830,1
51831,1
51832,0
51833,0
51834,0
51835,0
51836,1
51837,0
51838,0
51839,0
51840,1
51841,1
51842,0
51843,0
51844,1
51845,1
51846,0
51847,0
51848,1
51849,0
51850,0
51851,2
51852,0
51853,1
51854,0
51855,0
51856,1
51857,0
51858,2
51859,1
51860,0
51861,1
51862,1
51863,0
51864,0
51865,1
51866,0
51867,0
51868,1
51869,1
51870,0
51871,1
51872,1
51873,1
51874,1
51875,1
51876,1
51877,1
51878,1
51879,0
51880,0
51881,0
51882,1
51883,1
51884,0
51885,1
51886,1
51887,1
51888,1
51889,1
51890,2
51891,1
51892,1
51893,1
51894,1
51895,1
51896,1
51897,1
51898,1
51899,0
51900,0
51901,0
51902,0
51903,0
51904,0
51905,0
51906,0
51907,0
51908,1
51909,0
51910,2
51911,2
51912,2
51913,0
51914,1
51915,1
51916,1
51917,0
51918,2
51919,0
51920,0
51921,0
51922,1
51923,0
51924,1
51925,1
51926,1
51927,0
51928,2
51929,0
51930,0
51931,0
51932,0
51933,0
51934,0
51935,0
51936,2
51937,2
51938,1
51939,2
51940,1
51941,0
51942,1
51943,1
51944,1
51945,1
51946,2
51947,2
51948,1
51949,0
51950,1
51951,1
51952,1
51953,0
51954,0
51955,0
51956,2
51957,1
51958,0
51959,0
51960,2
51961,0
51962,0
51963,0
51964,2
51965,1
51966,1
51967,1
51968,1
51969,2
51970,1
51971,1
51972,1
51973,0
51974,0
51975,0
51976,0
51977,0
51978,0
51979,0
51980,0
51981,0
51982,1
51983,2
51984,0
51985,2
51986,2
51987,2
51988,1
51989,0
51990,1
51991,2
51992,2
51993,2
51994,1
51995,0
51996,2
51997,1
51998,2
51999,1
52000,1
52001,1
52002,1
52003,1
52004,1
52005,1
52006,0
52007,0
52008,0
52009,2
52010,1
52011,0
52012,1
52013,0
52014,0
52015,0
52016,0
52017,0
52018,0
52019,0
52020,0
52021,0
52022,1
52023,0
52024,0
52025,0
52026,0
52027,2
52028,2
52029,0
52030,0
52031,1
52032,0
52033,0
52034,1
52035,0
52036,0
52037,0
52038,2
52039,0
52040,2
52041,0
52042,0
52043,0
52044,0
52045,2
52046,2
52047,1
52048,0
52049,0
52050,0
52051,0
52052,0
52053,0
52054,0
52055,2
52056,0
52057,0
52058,0
52059,0
52060,0
52061,2
52062,0
52063,0
52064,1
52065,0
52066,0
52067,0
52068,0
52069,0
52070,2
52071,2
52072,0
52073,0
52074,0
52075,0
52076,0
52077,0
52078,0
52079,2
52080,2
52081,0
52082,0
52083,0
52084,2
52085,1
52086,0
52087,0
52088,0
52089,0
52090,0
52091,0
52092,2
52093,0
52094,0
52095,2
52096,2
52097,0
52098,0
52099,0
52100,0
52101,2
52102,0
52103,0
52104,0
52105,1
52106,1
52107,1
52108,1
52109,1
52110,1
52111,1
52112,1
52113,1
52114,1
52115,2
52116,2
52117,2
52118,2
52119,1
52120,1
52121,2
52122,2
52123,1
52124,1
52125,0
52126,1
52127,1
52128,2
52129,2
52130,1
52131,0
52132,2
52133,2
52134,1
52135,2
52136,2
52137,2
52138,0
52139,1
52140,2
52141,2
52142,1
52143,1
52144,1
52145,1
52146,0
52147,2
52148,2
52149,2
52150,1
52151,2
52152,2
52153,0
52154,0
52155,1
52156,1
52157,1
52158,1
52159,1
52160,2
52161,1
52162,1
52163,2
52164,2
52165,2
52166,0
52167,1
52168,0
52169,1
52170,1
52171,0
52172,0
52173,1
52174,1
52175,0
52176,2
52177,2
52178,1
52179,2
52180,1
52181,0
52182,0
52183,0
52184,2
52185,2
52186,1
52187,2
52188,0
52189,1
52190,1
52191,1
52192,1
52193,2
52194,0
52195,0
52196,1
52197,1
52198,0
52199,2
52200,2
52201,2
52202,0
52203,1
52204,1
52205,1
52206,1
52207,2
52208,1
52209,0
52210,0
52211,0
52212,2
52213,1
52214,2
52215,1
52216,2
52217,1
52218,2
52219,0
52220,1
52221,1
52222,1
52223,2
52224,2
52225,2
52226,2
52227,0
52228,0
52229,2
52230,2
52231,1
52232,1
52233,1
52234,0
52235,1
52236,2
52237,0
52238,1
52239,0
52240,2
52241,1
52242,1
52243,1
52244,1
52245,1
52246,2
52247,1
52248,0
52249,0
52250,1
52251,1
52252,0
52253,0
52254,0
52255,0
52256,0
52257,1
52258,1
52259,2
52260,2
52261,0
52262,1
52263,2
52264,1
52265,1
52266,1
52267,1
52268,1
52269,2
52270,1
52271,1
52272,1
52273,1
52274,2
52275,1
52276,1
52277,1
52278,0
52279,0
52280,1
52281,0
52282,2
52283,0
52284,0
52285,1
52286,2
52287,0
52288,0
52289,0
52290,0
52291,1
52292,0
52293,0
52294,1
52295,0
52296,2
52297,0
52298,0
52299,0
52300,1
52301,0
52302,1
52303,0
52304,0
52305,0
52306,1
52307,0
52308,1
52309,1
52310,1
52311,1
52312,0
52313,1
52314,0
52315,0
52316,1
52317,2
52318,0
52319,0
52320,0
52321,1
52322,1
52323,2
52324,0
52325,1
52326,1
52327,1
52328,2
52329,0
52330,1
52331,0
52332,1
52333,0
52334,1
52335,2
52336,1
52337,1
52338,0
52339,0
52340,0
52341,1
52342,0
52343,0
52344,0
52345,0
52346,0
52347,0
52348,1
52349,0
52350,0
52351,0
52352,0
52353,1
52354,0
52355,0
52356,1
52357,0
52358,0
52359,1
52360,0
52361,0
52362,0
52363,1
52364,0
52365,1
52366,1
52367,0
52368,0
52369,1
52370,0
52371,1
52372,0
52373,0
52374,0
52375,0
52376,1
52377,0
52378,2
52379,1
52380,1
52381,0
52382,1
52383,2
52384,1
52385,0
52386,1
52387,0
52388,0
52389,0
52390,0
52391,0
52392,0
52393,0
52394,0
52395,2
52396,0
52397,1
52398,0
52399,0
52400,1
52401,0
52402,1
52403,1
52404,1
52405,1
52406,1
52407,1
52408,1
52409,1
52410,1
52411,1
52412,1
52413,1
52414,1
52415,1
52416,2
52417,0
52418,1
52419,1
52420,1
52421,1
52422,1
52423,1
52424,1
52425,1
52426,1
52427,1
52428,1
52429,0
52430,0
52431,0
52432,0
52433,1
52434,1
52435,1
52436,1
52437,0
52438,0
52439,0
52440,1
52441,0
52442,0
52443,0
52444,0
52445,0
52446,2
52447,0
52448,0
52449,2
52450,0
52451,0
52452,0
52453,0
52454,2
52455,1
52456,1
52457,1
52458,0
52459,0
52460,0
52461,0
52462,0
52463,0
52464,2
52465,0
52466,0
52467,0
52468,0
52469,0
52470,1
52471,0
52472,2
52473,0
52474,0
52475,0
52476,2
52477,2
52478,2
52479,0
52480,0
52481,2
52482,0
52483,0
52484,0
52485,0
52486,2
52487,0
52488,0
52489,0
52490,0
52491,2
52492,1
52493,2
52494,0
52495,0
52496,0
52497,0
52498,0
52499,2
52500,1
52501,0
52502,0
52503,0
52504,2
52505,0
52506,2
52507,0
52508,1
52509,0
52510,0
52511,0
52512,0
52513,0
52514,0
52515,0
52516,0
52517,0
52518,1
52519,0
52520,0
52521,0
52522,0
52523,0
52524,0
52525,0
52526,0
52527,0
52528,0
52529,2
52530,1
52531,2
52532,0
52533,0
52534,0
52535,0
52536,0
52537,0
52538,0
52539,0
52540,0
52541,0
52542,0
52543,0
52544,0
52545,0
52546,1
52547,2
52548,0
52549,2
52550,2
52551,2
52552,1
52553,2
52554,0
52555,2
52556,2
52557,0
52558,1
52559,0
52560,2
52561,2
52562,2
52563,2
52564,0
52565,2
52566,2
52567,2
52568,0
52569,2
52570,2
52571,0
52572,2
52573,0
52574,0
52575,0
52576,0
52577,0
52578,0
52579,0
52580,0
52581,2
52582,2
52583,2
52584,0
52585,0
52586,0
52587,1
52588,2
52589,1
52590,1
52591,2
52592,2
52593,2
52594,0
52595,2
52596,1
52597,0
52598,0
52599,2
52600,2
52601,2
52602,2
52603,2
52604,1
52605,0
52606,2
52607,1
52608,0
52609,1
52610,1
52611,1
52612,2
52613,0
52614,0
52615,1
52616,2
52617,2
52618,2
52619,0
52620,1
52621,2
52622,2
52623,1
52624,2
52625,0
52626,2
52627,1
52628,2
52629,2
52630,2
52631,1
52632,2
52633,0
52634,1
52635,0
52636,1
52637,0
52638,1
52639,2
52640,0
52641,0
52642,2
52643,2
52644,1
52645,2
52646,0
52647,1
52648,1
52649,2
52650,2
52651,0
52652,1
52653,1
52654,0
52655,0
52656,1
52657,2
52658,0
52659,2
52660,0
52661,2
52662,1
52663,1
52664,2
52665,1
52666,2
52667,0
52668,2
52669,2
52670,0
52671,0
52672,2
52673,0
52674,2
52675,1
52676,2
52677,0
52678,2
52679,2
52680,1
52681,1
52682,2
52683,2
52684,2
52685,2
52686,1
52687,0
52688,2
52689,2
52690,2
52691,2
52692,0
52693,2
52694,2
52695,0
52696,1
52697,1
52698,1
52699,2
52700,2
52701,1
52702,2
52703,2
52704,1
52705,2
52706,0
52707,0
52708,2
52709,2
52710,2
52711,1
52712,2
52713,1
52714,2
52715,2
52716,1
52717,2
52718,2
52719,0
52720,2
52721,2
52722,2
52723,1
52724,1
52725,1
52726,1
52727,2
52728,1
52729,2
52730,1
52731,2
52732,2
52733,0
52734,0
52735,0
52736,1
52737,0
52738,2
52739,1
52740,0
52741,0
52742,2
52743,1
52744,1
52745,1
52746,0
52747,1
52748,1
52749,0
52750,2
52751,0
52752,0
52753,0
52754,2
52755,0
52756,1
52757,1
52758,2
52759,0
52760,0
52761,1
52762,1
52763,1
52764,1
52765,1
52766,0
52767,1
52768,1
52769,0
52770,1
52771,1
52772,1
52773,0
52774,2
52775,1
52776,2
52777,0
52778,1
52779,1
52780,1
52781,1
52782,1
52783,1
52784,0
52785,0
52786,0
52787,0
52788,0
52789,1
52790,0
52791,0
52792,1
52793,0
52794,2
52795,1
52796,0
52797,0
52798,1
52799,2
52800,0
52801,1
52802,0
52803,2
52804,1
52805,0
52806,0
52807,0
52808,2
52809,1
52810,2
52811,1
52812,0
52813,0
52814,1
52815,1
52816,0
52817,2
52818,1
52819,2
52820,1
52821,1
52822,0
52823,1
52824,1
52825,1
52826,2
52827,1
52828,2
52829,1
52830,1
52831,1
52832,1
52833,1
52834,2
52835,1
52836,0
52837,1
52838,1
52839,2
52840,0
52841,0
52842,0
52843,2
52844,1
52845,1
52846,2
52847,1
52848,2
52849,0
52850,0
52851,0
52852,2
52853,1
52854,2
52855,1
52856,0
52857,1
52858,1
52859,0
52860,0
52861,1
52862,1
52863,1
52864,0
52865,0
52866,0
52867,2
52868,0
52869,0
52870,0
52871,0
52872,1
52873,1
52874,1
52875,1
52876,0
52877,0
52878,0
52879,1
52880,0
52881,0
52882,0
52883,0
52884,0
52885,0
52886,1
52887,1
52888,0
52889,0
52890,1
52891,0
52892,0
52893,1
52894,1
52895,2
52896,0
52897,2
52898,0
52899,0
52900,0
52901,0
52902,1
52903,1
52904,0
52905,0
52906,0
52907,1
52908,1
52909,1
52910,1
52911,1
52912,0
52913,0
52914,1
52915,1
52916,1
52917,1
52918,0
52919,0
52920,1
52921,1
52922,1
52923,0
52924,1
52925,1
52926,0
52927,1
52928,1
52929,1
52930,0
52931,1
52932,1
52933,1
52934,0
52935,0
52936,0
52937,0
52938,0
52939,0
52940,0
52941,2
52942,0
52943,2
52944,1
52945,0
52946,0
52947,0
52948,2
52949,1
52950,1
52951,1
52952,1
52953,1
52954,1
52955,1
52956,1
52957,0
52958,0
52959,0
52960,0
52961,2
52962,0
52963,1
52964,1
52965,0
52966,0
52967,0
52968,0
52969,0
52970,0
52971,2
52972,0
52973,0
52974,2
52975,2
52976,0
52977,0
52978,0
52979,2
52980,1
52981,2
52982,0
52983,0
52984,0
52985,0
52986,1
52987,0
52988,0
52989,0
52990,0
52991,1
52992,2
52993,0
52994,0
52995,0
52996,2
52997,0
52998,0
52999,0
53000,0
53001,0
53002,0
53003,0
53004,0
53005,0
53006,0
53007,2
53008,2
53009,0
53010,0
53011,0
53012,0
53013,0
53014,0
53015,0
53016,2
53017,0
53018,0
53019,0
53020,0
53021,0
53022,0
53023,0
53024,0
53025,0
53026,0
53027,2
53028,2
53029,0
53030,2
53031,0
53032,0
53033,2
53034,0
53035,0
53036,2
53037,0
53038,0
53039,1
53040,0
53041,0
53042,0
53043,0
53044,0
53045,2
53046,1
53047,0
53048,0
53049,0
53050,2
53051,0
53052,2
53053,0
53054,0
53055,0
53056,0
53057,0
53058,0
53059,0
53060,0
53061,2
53062,0
53063,0
53064,0
53065,0
53066,2
53067,2
53068,0
53069,0
53070,0
53071,2
53072,2
53073,1
53074,1
53075,0
53076,0
53077,0
53078,2
53079,0
53080,2
53081,0
53082,2
53083,2
53084,0
53085,0
53086,0
53087,0
53088,2
53089,0
53090,2
53091,0
53092,2
53093,2
53094,0
53095,2
53096,0
53097,0
53098,0
53099,0
53100,0
53101,2
53102,0
53103,0
53104,2
53105,0
53106,2
53107,0
53108,0
53109,1
53110,0
53111,0
53112,0
53113,0
53114,0
53115,0
53116,0
53117,1
53118,0
53119,0
53120,2
53121,1
53122,1
53123,2
53124,0
53125,2
53126,1
53127,1
53128,2
53129,1
53130,2
53131,2
53132,2
53133,0
53134,0
53135,0
53136,1
53137,2
53138,2
53139,0
53140,0
53141,1
53142,1
53143,1
53144,0
53145,0
53146,2
53147,1
53148,2
53149,2
53150,1
53151,0
53152,0
53153,2
53154,2
53155,0
53156,0
53157,2
53158,1
53159,1
53160,2
53161,0
53162,2
53163,2
53164,0
53165,2
53166,0
53167,0
53168,1
53169,1
53170,1
53171,0
53172,2
53173,2
53174,0
53175,0
53176,0
53177,0
53178,0
53179,1
53180,2
53181,2
53182,0
53183,1
53184,1
53185,1
53186,0
53187,1
53188,2
53189,1
53190,2
53191,1
53192,0
53193,2
53194,0
53195,2
53196,2
53197,2
53198,0
53199,1
53200,2
53201,0
53202,0
53203,2
53204,0
53205,1
53206,0
53207,0
53208,1
53209,1
53210,1
53211,0
53212,2
53213,1
53214,1
53215,2
53216,2
53217,2
53218,2
53219,2
53220,2
53221,2
53222,2
53223,1
53224,0
53225,1
53226,1
53227,1
53228,1
53229,2
53230,1
53231,2
53232,1
53233,0
53234,0
53235,1
53236,1
53237,0
53238,0
53239,1
53240,2
53241,2
53242,1
53243,1
53244,1
53245,2
53246,1
53247,2
53248,2
53249,1
53250,2
53251,1
53252,2
53253,1
53254,0
53255,0
53256,0
53257,2
53258,0
53259,0
53260,2
53261,2
53262,0
53263,1
53264,1
53265,1
53266,0
53267,2
53268,1
53269,1
53270,1
53271,1
53272,1
53273,0
53274,0
53275,2
53276,1
53277,0
53278,2
53279,0
53280,1
53281,1
53282,1
53283,1
53284,1
53285,2
53286,1
53287,0
53288,1
53289,1
53290,0
53291,2
53292,2
53293,2
53294,1
53295,1
53296,2
53297,2
53298,2
53299,2
53300,1
53301,0
53302,1
53303,1
53304,0
53305,0
53306,0
53307,1
53308,0
53309,1
53310,0
53311,0
53312,1
53313,0
53314,0
53315,0
53316,0
53317,0
53318,1
53319,1
53320,1
53321,0
53322,0
53323,2
53324,0
53325,0
53326,0
53327,1
53328,1
53329,1
53330,2
53331,0
53332,1
53333,0
53334,1
53335,1
53336,0
53337,0
53338,1
53339,0
53340,1
53341,0
53342,1
53343,0
53344,1
53345,1
53346,2
53347,1
53348,2
53349,0
53350,0
53351,0
53352,1
53353,0
53354,1
53355,1
53356,1
53357,0
53358,1
53359,0
53360,0
53361,1
53362,0
53363,0
53364,2
53365,1
53366,1
53367,1
53368,1
53369,1
53370,1
53371,1
53372,0
53373,0
53374,1
53375,1
53376,1
53377,0
53378,1
53379,1
53380,0
53381,1
53382,1
53383,1
53384,1
53385,0
53386,1
53387,1
53388,0
53389,0
53390,1
53391,1
53392,0
53393,0
53394,1
53395,0
